FullDate,Category,AvgStock,AvgDOH,StockoutRate,AvgUnitCost,AvgInventoryValue,GMROI
2022-12-29,Performance,164,41,164,876.583333,143759.666612,0.010678
2022-12-29,Suspension,213,65,213,716.685000,152653.905000,0.000606
2022-12-30,Exterior,231,67,231,1059.441666,244731.024846,0.009358
2022-12-30,Lighting,294,44,294,555.805000,163406.670000,0.008021
2022-12-30,Performance,181,54,181,1065.813333,192912.213273,0.008200
2022-12-30,Suspension,221,55,221,616.480000,136242.080000,0.010204
2022-12-31,Exterior,212,58,212,831.030000,176178.360000,0.032789
2022-12-31,Interior,327,68,327,884.725000,289305.075000,0.000972
2022-12-31,Lighting,41,58,41,983.085000,40306.485000,0.013423
2022-12-31,Performance,145,35,145,478.510000,69383.950000,0.048084
2022-12-31,Suspension,138,48,138,862.497500,119024.655000,0.011496
2022-12-31,Towing,229,60,229,773.683333,177173.483257,0.018130
2023-01-01,Exterior,236,28,236,483.213333,114038.346588,0.015288
2023-01-01,Interior,86,32,86,471.920000,40585.120000,0.053469
2023-01-01,Lighting,285,50,285,312.390000,89031.150000,0.034393
2023-01-01,Performance,253,60,253,1073.121666,271499.781498,0.014647
2023-01-01,Towing,189,49,189,896.965000,169526.385000,0.009192
2023-01-02,Interior,197,37,197,209.882500,41346.852500,0.014134
2023-01-02,Lighting,163,41,163,545.963333,88992.023279,0.019869
2023-01-02,Performance,210,52,210,403.500000,84735.000000,0.059388
2023-01-02,Suspension,155,24,155,453.990000,70368.450000,0.009451
2023-01-02,Towing,32,83,32,740.920000,23709.440000,0.037434
2023-01-03,Exterior,245,37,245,880.962500,215835.812500,0.017923
2023-01-03,Performance,208,26,208,1013.145000,210734.160000,0.005064
2023-01-03,Suspension,287,6,287,608.620000,174673.940000,0.004558
2023-01-03,Towing,205,66,205,141.256666,28957.616530,0.116876
2023-01-04,Interior,195,69,195,323.035000,62991.825000,0.008905
2023-01-04,Performance,50,32,50,1382.490000,69124.500000,0.048600
2023-01-04,Suspension,88,7,88,744.725000,65535.800000,0.036996
2023-01-04,Towing,291,77,291,725.575000,211142.325000,0.001279
2023-01-05,Exterior,244,30,244,530.615000,129470.060000,0.026183
2023-01-05,Interior,234,20,234,478.070000,111868.380000,0.018702
2023-01-05,Lighting,244,36,244,676.503333,165066.813252,0.022578
2023-01-05,Performance,129,65,129,792.326666,102210.139914,0.034794
2023-01-05,Suspension,170,50,170,475.990000,80918.300000,0.019562
2023-01-05,Towing,258,88,258,754.030000,194539.740000,0.013922
2023-01-06,Exterior,124,44,124,722.036666,89532.546584,0.020904
2023-01-06,Lighting,213,53,213,422.810000,90058.530000,0.014552
2023-01-06,Performance,183,15,183,743.360000,136034.880000,0.023572
2023-01-06,Towing,243,44,243,1006.835000,244660.905000,-0.000589
2023-01-07,Exterior,177,35,177,634.425000,112293.225000,0.024235
2023-01-07,Interior,33,54,33,834.155000,27527.115000,0.083646
2023-01-07,Performance,277,52,277,713.980000,197772.460000,0.011459
2023-01-07,Suspension,154,82,154,705.875000,108704.750000,0.010024
2023-01-07,Towing,259,35,259,413.550000,107109.450000,0.012552
2023-01-08,Exterior,47,18,47,695.560000,32691.320000,0.117870
2023-01-08,Interior,206,28,206,1049.930000,216285.580000,0.005290
2023-01-08,Lighting,366,18,366,839.873333,307393.639878,0.002446
2023-01-08,Performance,202,35,202,1299.055000,262409.110000,0.012139
2023-01-08,Suspension,70,54,70,192.600000,13482.000000,0.339945
2023-01-08,Towing,34,50,34,283.170000,9627.780000,0.116145
2023-01-09,Exterior,324,56,324,1180.150000,382368.600000,0.007295
2023-01-09,Interior,182,35,182,804.630000,146442.660000,0.006272
2023-01-09,Performance,142,34,142,567.142500,80534.235000,0.004405
2023-01-09,Suspension,118,24,118,987.370000,116509.660000,0.006970
2023-01-09,Towing,199,31,199,1184.110000,235637.890000,0.001280
2023-01-10,Exterior,216,46,216,283.077500,61144.740000,0.091988
2023-01-10,Interior,332,36,332,650.362500,215920.350000,0.018192
2023-01-10,Lighting,140,81,140,124.430000,17420.200000,0.145898
2023-01-10,Performance,172,47,172,896.628000,154220.016000,0.016774
2023-01-10,Suspension,217,6,217,999.776666,216951.536522,0.011685
2023-01-10,Towing,190,49,190,385.320000,73210.800000,0.001895
2023-01-11,Exterior,305,67,305,100.570000,30673.850000,0.118997
2023-01-11,Interior,261,34,261,1152.195000,300722.895000,0.004618
2023-01-11,Lighting,299,25,299,330.090000,98696.910000,0.043395
2023-01-11,Performance,186,37,186,390.913333,72709.879938,0.033063
2023-01-12,Exterior,123,42,123,708.703333,87170.509959,0.017794
2023-01-12,Lighting,211,9,211,942.830000,198937.130000,0.005457
2023-01-12,Suspension,10,84,10,277.880000,2778.800000,0.500316
2023-01-12,Towing,112,28,112,50.320000,5635.840000,0.385999
2023-01-13,Exterior,121,57,121,1120.645000,135598.045000,0.034778
2023-01-13,Interior,230,67,230,987.740000,227180.200000,-0.001398
2023-01-13,Lighting,206,32,206,970.746666,199973.813196,0.007557
2023-01-13,Performance,214,42,214,754.323333,161425.193262,0.031010
2023-01-13,Suspension,132,36,132,1100.690000,145291.080000,0.004889
2023-01-13,Towing,73,45,73,1023.390000,74707.470000,0.006318
2023-01-14,Exterior,155,70,155,858.335000,133041.925000,0.030091
2023-01-14,Interior,185,84,185,1296.370000,239828.450000,0.008299
2023-01-14,Lighting,286,17,286,413.455000,118248.130000,0.002132
2023-01-14,Suspension,168,61,168,653.150000,109729.200000,0.009058
2023-01-15,Interior,238,47,238,376.050000,89499.900000,0.010911
2023-01-15,Performance,116,25,116,522.420000,60600.720000,0.049125
2023-01-15,Suspension,138,23,138,509.196666,70269.139908,0.022909
2023-01-15,Towing,109,35,109,689.266666,75130.066594,0.013029
2023-01-16,Exterior,331,83,331,1093.540000,361961.740000,0.005261
2023-01-16,Interior,1,59,1,594.630000,594.630000,0.260010
2023-01-16,Performance,165,39,165,1074.086666,177224.299890,0.013648
2023-01-16,Suspension,120,50,120,656.550000,78786.000000,0.002808
2023-01-16,Towing,166,18,166,764.825000,126960.950000,0.009340
2023-01-17,Exterior,213,46,213,559.570000,119188.410000,0.030847
2023-01-17,Interior,225,52,225,1200.075000,270016.875000,0.005132
2023-01-17,Lighting,296,22,296,532.226666,157539.093136,0.012282
2023-01-17,Performance,128,35,128,642.970000,82300.160000,0.044274
2023-01-17,Suspension,69,17,69,91.600000,6320.400000,0.295628
2023-01-17,Towing,245,64,245,556.845000,136427.025000,0.009755
2023-01-18,Exterior,164,39,164,752.010000,123329.640000,0.031077
2023-01-18,Interior,177,63,177,233.250000,41285.250000,0.031734
2023-01-18,Lighting,7,46,7,196.900000,1378.300000,1.682224
2023-01-18,Performance,204,43,204,716.248000,146114.592000,0.010539
2023-01-18,Suspension,241,49,241,722.045000,174012.845000,0.006382
2023-01-18,Towing,296,42,296,775.230000,229468.080000,0.003235
2023-01-19,Exterior,63,66,63,1161.140000,73151.820000,0.070401
2023-01-19,Interior,243,40,243,749.430000,182111.490000,0.012487
2023-01-19,Lighting,126,13,126,817.510000,103006.260000,0.013228
2023-01-19,Performance,174,56,174,792.563333,137906.019942,0.022613
2023-01-19,Towing,201,80,201,561.720000,112905.720000,0.023056
2023-01-20,Exterior,176,53,176,687.020000,120915.520000,0.012585
2023-01-20,Lighting,41,68,41,148.560000,6090.960000,0.431552
2023-01-20,Performance,42,5,42,128.130000,5381.460000,0.425860
2023-01-20,Towing,262,64,262,1044.330000,273614.460000,0.009895
2023-01-21,Exterior,154,25,154,1113.486666,171476.946564,0.012139
2023-01-21,Interior,152,46,152,830.385000,126218.520000,0.005101
2023-01-21,Lighting,272,34,272,1159.830000,315473.760000,0.010471
2023-01-21,Performance,163,36,163,576.927500,94039.182500,0.037576
2023-01-21,Suspension,146,76,146,610.720000,89165.120000,0.051737
2023-01-21,Towing,0,83,0,720.930000,0.000000,NULL
2023-01-22,Exterior,188,32,188,705.400000,132615.200000,0.025285
2023-01-22,Interior,282,84,282,76.390000,21541.980000,0.109460
2023-01-22,Performance,323,20,323,871.890000,281620.470000,0.012089
2023-01-22,Towing,339,43,339,843.796666,286047.069774,0.004737
2023-01-23,Exterior,246,54,246,710.390000,174755.940000,0.032665
2023-01-23,Interior,13,89,13,567.450000,7376.850000,0.008765
2023-01-23,Performance,121,23,121,625.304000,75661.784000,0.045696
2023-01-23,Suspension,306,68,306,327.120000,100098.720000,0.027226
2023-01-23,Towing,52,83,52,689.450000,35851.400000,0.051675
2023-01-24,Exterior,250,56,250,371.460000,92865.000000,0.026304
2023-01-24,Interior,154,59,154,442.652000,68168.408000,0.032577
2023-01-24,Lighting,57,79,57,1180.480000,67287.360000,0.021084
2023-01-24,Performance,117,32,117,806.073333,94310.579961,0.012703
2023-01-24,Towing,230,62,230,217.250000,49967.500000,0.013123
2023-01-25,Exterior,285,57,285,927.150000,264237.750000,0.007917
2023-01-25,Interior,100,73,100,753.800000,75380.000000,0.006316
2023-01-25,Lighting,261,22,261,1129.550000,294812.550000,0.003864
2023-01-25,Performance,40,25,40,491.050000,19642.000000,0.118185
2023-01-25,Suspension,204,53,204,362.400000,73929.600000,0.012542
2023-01-25,Towing,283,48,283,829.308333,234694.258239,0.005603
2023-01-26,Exterior,133,39,133,457.110000,60795.630000,0.059127
2023-01-26,Interior,131,45,131,673.260000,88197.060000,0.005283
2023-01-26,Lighting,311,17,311,1115.860000,347032.460000,0.004001
2023-01-26,Performance,188,31,188,634.047500,119200.930000,0.026405
2023-01-26,Suspension,221,71,221,949.953333,209939.686593,0.008482
2023-01-27,Exterior,214,48,214,1003.660000,214783.240000,0.017301
2023-01-27,Interior,182,63,182,775.022000,141054.004000,0.014062
2023-01-27,Lighting,305,14,305,406.215000,123895.575000,0.018949
2023-01-27,Performance,134,60,134,561.826666,75284.773244,0.029779
2023-01-27,Suspension,178,51,178,597.820000,106411.960000,-0.000870
2023-01-27,Towing,254,18,254,458.350000,116420.900000,0.012447
2023-01-28,Exterior,262,59,262,253.880000,66516.560000,0.044900
2023-01-28,Lighting,310,64,310,790.732000,245126.920000,0.010006
2023-01-28,Performance,144,53,144,525.082000,75611.808000,0.086280
2023-01-28,Suspension,212,2,212,672.370000,142542.440000,0.000776
2023-01-28,Towing,297,58,297,147.150000,43703.550000,0.046868
2023-01-29,Exterior,191,78,191,859.190000,164105.290000,0.020339
2023-01-29,Interior,299,83,299,86.280000,25797.720000,0.064469
2023-01-29,Lighting,171,57,171,868.910000,148583.610000,0.015029
2023-01-29,Performance,193,39,193,984.005000,189912.965000,0.013265
2023-01-29,Suspension,210,43,210,314.536666,66052.699860,-0.003597
2023-01-29,Towing,154,39,154,573.873333,88376.493282,0.006368
2023-01-30,Exterior,268,66,268,631.780000,169317.040000,0.017268
2023-01-30,Interior,235,39,235,1061.350000,249417.250000,0.012765
2023-01-30,Lighting,203,31,203,618.615000,125578.845000,0.004428
2023-01-30,Suspension,30,3,30,83.760000,2512.800000,0.992454
2023-01-30,Towing,316,31,316,882.180000,278768.880000,0.008675
2023-01-31,Exterior,301,44,301,616.570000,185587.570000,0.009998
2023-01-31,Lighting,206,69,206,761.000000,156766.000000,0.018657
2023-01-31,Performance,241,7,241,667.080000,160766.280000,0.013327
2023-01-31,Towing,277,41,277,405.006666,112186.846482,0.001382
2023-02-01,Exterior,219,8,219,179.855000,39388.245000,0.073131
2023-02-01,Interior,381,87,381,1233.310000,469891.110000,0.001194
2023-02-01,Lighting,116,8,116,158.360000,18369.760000,0.050341
2023-02-01,Performance,203,64,203,783.882500,159128.147500,0.018469
2023-02-01,Suspension,156,38,156,1131.466666,176508.799896,-0.002023
2023-02-01,Towing,153,39,153,497.525000,76121.325000,0.015413
2023-02-02,Exterior,229,44,229,540.172500,123699.502500,0.018033
2023-02-02,Performance,218,38,218,304.220000,66319.960000,0.039210
2023-02-02,Suspension,191,43,191,503.520000,96172.320000,0.010033
2023-02-02,Towing,103,82,103,453.715000,46732.645000,0.025908
2023-02-03,Exterior,271,14,271,109.330000,29628.430000,0.122649
2023-02-03,Interior,49,37,49,970.610000,47559.890000,0.035121
2023-02-03,Lighting,186,78,186,332.070000,61765.020000,0.026629
2023-02-03,Performance,183,42,183,810.015000,148232.745000,0.014326
2023-02-03,Towing,118,17,118,404.393333,47718.413294,0.044213
2023-02-04,Exterior,154,2,154,354.270000,54557.580000,0.033167
2023-02-04,Interior,246,40,246,1077.100000,264966.600000,0.004885
2023-02-04,Lighting,153,48,153,831.680000,127247.040000,0.003558
2023-02-04,Performance,187,77,187,140.210000,26219.270000,0.110073
2023-02-04,Suspension,286,64,286,840.290000,240322.940000,0.011666
2023-02-04,Towing,70,84,70,967.010000,67690.700000,0.021148
2023-02-05,Exterior,186,42,186,584.162000,108654.132000,0.023285
2023-02-05,Interior,60,70,60,844.600000,50676.000000,0.035585
2023-02-05,Lighting,302,75,302,1144.250000,345563.500000,0.004361
2023-02-05,Performance,173,51,173,1264.965000,218838.945000,0.015660
2023-02-05,Suspension,66,79,66,683.590000,45116.940000,0.035489
2023-02-05,Towing,199,67,199,736.497500,146563.002500,0.005116
2023-02-06,Exterior,284,57,284,788.045000,223804.780000,0.016470
2023-02-06,Interior,338,34,338,836.300000,282669.400000,0.005582
2023-02-06,Lighting,231,30,231,913.065000,210918.015000,0.003286
2023-02-06,Performance,311,50,311,904.700000,281361.700000,0.012397
2023-02-06,Suspension,225,42,225,351.610000,79112.250000,0.007429
2023-02-07,Exterior,180,77,180,982.993333,176938.799940,0.007607
2023-02-07,Interior,373,41,373,771.070000,287609.110000,0.006199
2023-02-07,Lighting,119,48,119,879.490000,104659.310000,0.010878
2023-02-07,Performance,66,52,66,373.020000,24619.320000,0.151329
2023-02-07,Suspension,286,31,286,472.395000,135104.970000,0.022687
2023-02-07,Towing,173,53,173,293.030000,50694.190000,0.037526
2023-02-08,Exterior,232,50,232,556.730000,129161.360000,0.009819
2023-02-08,Interior,131,36,131,479.256666,62782.623246,0.057371
2023-02-08,Performance,124,49,124,722.950000,89645.800000,0.030701
2023-02-08,Suspension,61,46,61,292.960000,17870.560000,0.165719
2023-02-09,Exterior,185,21,185,1131.686666,209362.033210,0.018446
2023-02-09,Interior,266,58,266,845.405000,224877.730000,0.000942
2023-02-09,Lighting,288,43,288,688.725000,198352.800000,0.008725
2023-02-09,Performance,56,53,56,649.280000,36359.680000,0.078156
2023-02-09,Suspension,292,54,292,106.310000,31042.520000,0.059917
2023-02-09,Towing,117,32,117,733.810000,85855.770000,0.001434
2023-02-10,Exterior,209,49,209,944.472500,197394.752500,0.021320
2023-02-10,Lighting,102,40,102,1189.120000,121290.240000,0.011830
2023-02-10,Performance,159,50,159,628.904000,99995.736000,0.008348
2023-02-10,Suspension,240,18,240,639.210000,153410.400000,0.010973
2023-02-10,Towing,194,74,194,674.050000,130765.700000,0.014965
2023-02-11,Exterior,156,42,156,585.208000,91292.448000,0.027385
2023-02-11,Interior,279,63,279,1317.555000,367597.845000,0.005774
2023-02-11,Lighting,276,57,276,1055.253333,291249.919908,0.003751
2023-02-11,Performance,135,73,135,611.908000,82607.580000,0.035084
2023-02-11,Suspension,199,34,199,582.435000,115904.565000,0.005765
2023-02-11,Towing,241,45,241,622.300000,149974.300000,0.006085
2023-02-12,Exterior,232,45,232,561.418000,130248.976000,0.016468
2023-02-12,Lighting,62,76,62,392.330000,24324.460000,0.033901
2023-02-12,Performance,240,42,240,543.300000,130392.000000,0.035126
2023-02-13,Exterior,307,77,307,703.663333,216024.643231,0.010033
2023-02-13,Interior,216,54,216,1121.125000,242163.000000,0.009030
2023-02-13,Lighting,233,58,233,1007.510000,234749.830000,0.006855
2023-02-13,Performance,325,55,325,726.017500,235955.687500,0.011536
2023-02-13,Suspension,204,18,204,871.370000,177759.480000,0.012300
2023-02-13,Towing,127,36,127,293.655000,37294.185000,-0.004572
2023-02-14,Exterior,321,54,321,622.160000,199713.360000,0.015601
2023-02-14,Interior,73,51,73,539.295000,39368.535000,0.036564
2023-02-14,Performance,287,62,287,319.310000,91641.970000,0.036923
2023-02-14,Suspension,243,52,243,906.933333,220384.799919,0.011626
2023-02-15,Exterior,175,54,175,526.548000,92145.900000,0.014716
2023-02-15,Interior,306,74,306,835.580000,255687.480000,0.004222
2023-02-15,Lighting,86,60,86,596.816666,51326.233276,0.028613
2023-02-15,Performance,196,25,196,824.572000,161616.112000,0.023086
2023-02-15,Suspension,143,68,143,347.810000,49736.830000,0.025319
2023-02-16,Exterior,204,74,204,476.150000,97134.600000,0.034028
2023-02-16,Lighting,138,26,138,1124.390000,155165.820000,0.005116
2023-02-16,Performance,143,51,143,1412.180000,201941.740000,0.017580
2023-02-16,Suspension,86,57,86,711.760000,61211.360000,0.023570
2023-02-16,Towing,320,58,320,915.243333,292877.866560,0.002252
2023-02-17,Exterior,145,62,145,321.520000,46620.400000,0.044333
2023-02-17,Interior,238,10,238,599.513333,142684.173254,0.011169
2023-02-17,Lighting,174,38,174,514.652000,89549.448000,0.013010
2023-02-17,Performance,235,50,235,677.765000,159274.775000,0.022623
2023-02-17,Suspension,160,40,160,91.600000,14656.000000,0.018032
2023-02-17,Towing,302,82,302,602.740000,182027.480000,0.006740
2023-02-18,Exterior,192,29,192,902.300000,173241.600000,0.014709
2023-02-18,Interior,223,37,223,978.678000,218245.194000,0.002754
2023-02-18,Lighting,313,81,313,722.360000,226098.680000,0.010547
2023-02-18,Performance,214,46,214,258.156666,55245.526524,0.076865
2023-02-18,Suspension,146,44,146,781.265000,114064.690000,0.003284
2023-02-19,Exterior,272,40,272,356.710000,97025.120000,0.033968
2023-02-19,Interior,152,57,152,573.230000,87130.960000,0.026299
2023-02-19,Lighting,323,3,323,184.100000,59464.300000,0.006393
2023-02-19,Performance,186,47,186,476.990000,88720.140000,0.052980
2023-02-19,Suspension,124,40,124,440.865000,54667.260000,0.020862
2023-02-20,Exterior,119,43,119,791.830000,94227.770000,0.028561
2023-02-20,Performance,322,35,322,859.032500,276608.465000,0.015762
2023-02-20,Suspension,290,53,290,1244.335000,360857.150000,0.005399
2023-02-20,Towing,259,68,259,1432.430000,370999.370000,0.001989
