ShipmentFactID,DateID,CustomerID,ProductID,WarehouseID,CarrierID,LocationID,ShippingCost,DeliveryTimeDays
5832,2636,7245,2459,790,821,812,20.61,17
5833,1349,5148,1532,793,817,780,13.41,19
5834,3020,6879,1008,792,819,601,39.61,11
5835,1340,3861,1297,790,822,694,41.87,14
5836,2304,4176,785,791,819,715,9.26,12
5837,1919,601,1701,793,816,590,24.09,19
5838,1956,5870,1241,793,823,582,60.77,16
5839,1649,5666,1792,787,818,840,10.13,9
5840,1703,5380,2912,790,820,758,46.52,12
5841,2726,5933,1206,788,821,582,48.20,18
5842,3075,4015,2563,792,816,602,51.79,23
5843,2057,5431,722,792,817,626,36.45,21
5844,1999,1417,1485,788,823,646,56.39,20
5845,2236,7522,1325,790,817,645,42.81,29
5846,888,3972,2633,789,817,879,50.20,17
5847,1497,5175,1663,790,823,749,32.42,6
5848,2871,4959,651,793,822,609,18.37,12
5849,2138,3352,2586,791,823,634,26.69,4
5850,2651,5811,1161,790,817,679,19.76,26
5851,3120,299,1547,787,816,683,40.26,4
5852,1812,5536,1427,787,818,699,11.85,14
5853,874,3114,2200,793,821,683,41.47,24
5854,2587,1626,2552,791,817,695,16.83,20
5855,2433,515,1904,789,820,831,15.70,14
5856,2570,4034,2559,790,820,580,48.45,18
5857,1262,4050,2317,788,820,632,23.20,24
5858,1099,2230,1064,788,816,623,47.29,10
5859,1802,5572,1710,787,816,775,14.48,18
5860,2194,368,1748,792,822,845,22.65,21
5861,1404,217,1085,789,817,584,13.41,4
5862,854,4461,1922,787,822,578,10.38,14
5863,2648,4828,1492,790,815,882,27.82,24
5864,3129,3431,1847,790,823,888,20.26,29
5865,1221,1929,1165,789,819,632,61.48,3
5866,1463,6255,2900,790,822,845,55.05,23
5867,1314,4762,1233,788,822,623,30.53,7
5868,2394,6312,2359,790,815,666,55.24,16
5869,1183,4710,2511,791,815,853,56.04,14
5870,2376,4721,1226,791,820,856,27.51,21
5871,2778,4051,727,792,815,792,15.06,27
5872,2771,621,2102,790,818,599,25.37,29
5873,2741,5313,2022,787,818,758,30.56,1
5874,1668,6606,2043,791,822,698,57.42,21
5875,2696,1171,2037,789,816,730,42.57,22
5876,1144,5350,1900,789,815,596,47.55,5
5877,1645,4155,2873,789,818,732,16.12,10
5878,904,5651,1052,790,815,607,51.47,26
5879,2590,5045,416,787,818,784,48.90,6
5880,1186,1656,994,788,819,709,39.73,23
5881,2008,6843,2313,787,817,736,42.70,14
5882,1216,5339,895,792,815,699,11.17,29
5883,3174,2589,499,792,821,739,64.88,29
5884,2788,2614,756,788,816,826,64.11,5
5885,2991,6861,1972,789,818,745,9.10,20
5886,2668,6640,707,789,815,649,9.48,14
5887,1358,2965,860,789,817,811,22.78,6
5888,1332,2756,2793,790,822,619,57.89,2
5889,1934,7204,1107,788,816,825,39.67,29
5890,1465,1627,2543,792,817,872,47.06,11
5891,2466,1905,1194,790,815,781,60.45,5
5892,1470,3264,2481,791,816,874,37.52,20
5893,2909,884,1472,788,815,862,58.09,26
5894,1541,3192,563,789,819,627,36.80,23
5895,1048,2488,2075,792,817,723,38.29,16
5896,1275,6054,596,788,822,801,58.23,14
5897,2968,842,405,789,816,787,33.50,27
5898,2101,2143,2235,793,821,822,59.46,5
5899,1559,2995,2225,792,822,749,40.53,2
5900,3160,5983,2038,790,823,708,22.26,11
5901,2031,3679,2098,793,815,632,31.65,13
5902,3189,6291,942,792,819,709,47.71,24
5903,2555,1165,1909,792,823,876,64.32,22
5904,3087,6819,1949,792,822,764,45.75,12
5905,2848,5783,2238,792,818,604,23.76,28
5906,3113,475,1290,791,820,799,58.01,26
5907,2670,6737,1087,790,823,586,35.30,4
5908,3098,4353,1003,792,822,743,35.03,18
5909,1520,2137,1526,788,817,749,44.26,14
5910,1319,5666,1269,790,818,589,63.61,13
5911,814,2459,2007,793,822,629,34.10,22
5912,1946,3299,1032,790,821,671,64.10,17
5913,1212,4643,2443,792,816,846,56.02,13
5914,1177,1111,2229,793,822,660,26.36,4
5915,2029,7413,2289,790,818,850,35.89,9
5916,1001,2039,457,791,818,753,9.99,23
5917,1039,4732,2605,787,817,677,30.70,10
5918,1218,2567,1209,790,819,820,58.74,24
5919,2650,2970,1077,792,819,581,31.90,7
5920,1487,2538,1664,788,821,599,17.08,14
5921,2368,6609,616,787,819,663,10.58,5
5922,2806,2077,2342,787,822,859,42.02,18
5923,1423,1145,934,790,818,691,60.45,15
5924,3009,5353,2399,792,822,761,55.07,13
5925,972,1945,1350,789,822,623,34.42,28
5926,1997,2103,665,793,816,808,19.83,13
5927,2719,599,1984,789,820,696,14.30,9
5928,1840,6463,2517,791,821,877,28.86,8
5929,1212,7653,495,793,819,731,62.48,13
5930,1751,2526,829,789,823,821,50.13,5
5931,3174,6481,1842,792,819,886,45.95,18
5932,2674,4745,1825,792,821,735,41.08,22
5933,2641,359,1386,791,823,709,59.85,10
5934,1290,4317,1720,787,815,672,13.27,11
5935,1878,7194,980,788,823,608,57.75,16
5936,1361,805,445,788,822,750,14.73,22
5937,1864,4346,1121,789,815,598,45.41,4
5938,1827,2760,512,792,815,627,62.44,21
5939,1924,7030,1755,790,823,707,14.37,11
5940,2881,6708,1727,792,815,875,62.12,3
5941,1395,4879,809,791,816,733,30.48,8
5942,3148,3873,1643,793,815,833,19.46,19
5943,3000,713,1744,793,817,610,34.98,21
5944,2678,497,1938,789,823,671,14.98,18
5945,2411,7347,1843,787,820,875,42.98,28
5946,2214,7001,1262,791,815,756,28.13,12
5947,1812,5315,1240,789,815,873,38.21,20
5948,1246,7658,1087,793,823,835,12.31,21
5949,2229,7361,2599,790,820,623,62.16,5
5950,3089,486,1482,792,823,634,18.62,5
5951,1611,4660,411,789,816,722,53.18,24
5952,2144,2691,429,790,819,688,36.57,10
5953,2401,1483,1850,790,815,592,32.31,24
5954,1582,5377,2418,791,820,800,14.08,4
5955,3192,2968,1851,792,819,721,55.43,17
5956,2592,2583,1742,787,823,783,63.52,3
5957,2995,691,1418,788,818,858,23.07,11
5958,1429,7175,652,792,817,857,47.06,18
5959,2838,992,2602,788,823,689,60.47,6
5960,2831,2657,2201,791,820,764,47.07,10
5961,2291,4907,1628,791,821,855,48.83,24
5962,2757,6509,2194,787,823,680,54.45,1
5963,2341,4821,1512,792,817,863,33.27,19
5964,2012,2275,451,790,820,653,23.00,21
5965,867,3240,1282,788,821,870,35.48,17
5966,3004,1418,2030,788,821,587,46.88,23
5967,1707,6420,932,787,817,687,41.08,7
5968,2772,3293,923,792,816,648,52.63,2
5969,1470,1655,1731,792,820,699,12.87,8
5970,957,1268,2666,793,820,833,22.24,13
5971,931,2231,2798,792,823,765,19.96,3
5972,2144,5196,2546,791,820,835,34.16,9
5973,842,3824,2508,792,823,855,30.11,13
5974,1947,3504,2539,788,816,840,60.60,6
5975,958,5873,2697,790,820,600,37.68,10
5976,2405,710,1301,791,823,889,29.90,4
5977,942,7050,2071,791,823,826,41.58,28
5978,1851,7534,2024,787,817,588,46.44,10
5979,3166,2015,2408,792,817,752,47.57,19
5980,1342,4762,2625,790,821,710,38.85,24
5981,1183,4942,2534,791,817,771,37.66,6
5982,861,6605,1070,789,822,774,35.23,14
5983,845,2759,2040,789,819,747,47.45,20
5984,1943,4908,1233,788,818,765,28.91,16
5985,2788,6638,2382,788,823,814,9.20,16
5986,971,5899,2719,792,817,700,17.48,7
5987,2883,2078,1118,793,822,804,44.92,25
5988,940,3628,2089,791,820,737,18.94,8
5989,2239,7508,1178,788,817,627,16.18,3
5990,1226,3655,940,791,818,801,9.81,17
5991,2244,450,1382,791,820,596,20.42,23
5992,2613,7158,1298,789,815,871,56.86,20
5993,2522,3893,1973,789,823,860,39.93,18
5994,1144,151,1730,791,823,576,59.66,9
5995,1204,813,2016,789,823,838,10.06,6
5996,1493,3487,1815,789,823,646,50.39,16
5997,3180,1187,1009,788,817,739,50.47,24
5998,1224,7439,1902,788,818,861,60.96,4
5999,3117,4315,1076,787,821,700,57.38,4
6000,1676,4528,1265,789,821,816,18.23,2
6001,2801,6150,590,792,821,593,40.26,22
6002,1811,4607,1109,787,816,833,49.86,17
6003,2235,3927,1780,791,823,860,15.76,6
6004,1163,7403,878,793,819,728,31.00,12
6005,2963,1630,1048,793,816,811,9.11,27
6006,3023,1801,730,790,817,614,44.17,4
6007,2922,6579,570,790,816,742,44.49,14
6008,1626,7393,1558,789,823,590,28.72,28
6009,1514,6360,1407,793,821,880,30.88,25
6010,2909,5764,2313,789,816,645,47.75,25
6011,2604,3758,682,790,822,679,57.21,29
6012,2424,6125,2315,789,820,664,62.44,6
6013,1232,3825,2036,790,819,582,32.80,25
6014,2917,3178,812,792,816,693,23.11,27
6015,1909,6329,1941,790,819,575,49.50,26
6016,1507,6263,2203,793,823,883,43.10,11
6017,2169,3490,1254,787,817,692,48.86,16
6018,975,5746,2045,788,822,801,41.75,20
6019,2295,4044,2311,787,818,643,36.86,26
6020,1680,4334,1637,793,817,838,32.58,5
6021,3041,3129,513,789,821,590,18.05,15
6022,838,621,1929,788,823,597,11.13,16
6023,2975,2307,1437,793,821,867,35.27,26
6024,2560,1593,748,792,817,674,50.18,23
6025,824,512,1665,788,818,811,31.02,26
6026,1714,5516,2596,791,823,782,19.07,8
6027,2750,7055,2432,789,815,721,34.90,17
6028,1769,713,2681,790,816,617,14.23,14
6029,1454,1946,1876,790,817,876,13.69,10
6030,3001,5677,1302,789,823,649,17.80,2
6031,1808,629,2307,789,819,805,12.59,17
6032,1018,6645,741,793,822,872,33.02,6
6033,2567,6430,2652,787,819,845,54.07,18
6034,1673,3345,2699,790,819,663,17.65,7
6035,833,6761,2108,789,815,640,43.10,22
6036,1215,1159,2931,788,819,888,38.14,18
6037,2691,4003,2597,792,823,613,23.80,1
6038,990,5487,1905,789,817,733,21.96,14
6039,2634,5329,757,793,819,828,23.94,22
6040,2658,5809,1721,790,816,737,64.63,17
6041,2493,6804,744,789,818,866,60.10,13
6042,2180,1772,2087,787,817,594,13.47,1
6043,1315,3166,1793,792,822,631,54.85,26
6044,2093,1114,1442,790,822,635,23.76,13
6045,2745,1492,1257,787,817,671,47.70,20
6046,877,4942,1252,790,818,845,35.69,4
6047,1323,3780,860,788,820,596,57.62,2
6048,2650,1587,1838,793,822,576,31.53,9
6049,2170,359,1121,789,822,657,31.97,27
6050,2644,3937,1690,787,823,690,20.03,21
6051,2880,4161,2837,790,818,741,45.08,4
6052,2225,2120,2316,789,816,674,26.98,2
6053,3153,7166,1765,791,819,626,32.82,20
6054,2564,5739,1996,787,819,744,64.12,27
6055,3019,3805,1383,788,821,698,54.02,22
6056,2162,1442,1146,793,819,636,58.27,16
6057,2718,3190,2706,792,821,778,41.36,2
6058,1192,2220,2666,791,817,633,41.13,28
6059,992,7037,1676,791,821,660,13.43,6
6060,2962,2370,2354,787,817,685,32.46,17
6061,1622,1198,1082,790,823,682,38.50,6
6062,3033,2930,1902,790,815,777,54.98,24
6063,1926,7487,1611,792,815,647,59.51,8
6064,3215,771,1075,787,823,851,57.53,24
6065,2611,7339,1184,787,820,662,19.65,13
6066,2091,4730,1606,792,818,795,60.67,16
6067,980,4636,1701,788,815,752,59.19,5
6068,2093,7159,2103,791,820,635,49.70,29
6069,1157,5102,1668,792,820,868,50.56,11
6070,2416,6448,2330,788,816,762,21.97,24
6071,1454,6413,758,789,815,805,17.41,12
6072,1020,1992,1483,788,823,612,32.63,23
6073,2459,4718,1203,788,822,642,64.32,28
6074,1790,5780,871,789,820,573,63.28,24
6075,2486,5107,519,792,817,842,47.26,21
6076,2311,6177,394,789,816,641,48.59,21
6077,2554,5397,1200,792,822,607,47.12,6
6078,2780,3845,1423,788,821,687,22.67,16
6079,1725,4702,1704,787,816,850,40.67,4
6080,1613,4780,914,792,817,623,15.39,12
6081,2551,1786,2018,787,816,639,47.49,17
6082,998,6392,1869,787,817,700,9.64,20
6083,2881,5442,1280,791,819,712,39.14,22
6084,2048,4697,854,790,819,756,50.44,2
6085,1037,3934,1690,790,818,678,58.39,24
6086,2480,6477,1015,787,815,852,30.35,1
6087,3073,6196,1395,793,823,885,46.34,11
6088,1887,4026,2282,787,823,828,15.04,13
6089,2534,5829,2232,788,818,717,19.81,20
6090,1502,3390,543,790,821,807,23.72,20
6091,2343,2044,2254,790,820,812,53.95,9
6092,2775,2632,2379,788,820,724,54.23,5
6093,964,7207,1437,789,817,859,52.29,14
6094,1648,2011,1237,789,815,635,9.10,1
6095,1230,7389,2467,791,820,783,28.83,12
6096,3107,4048,1892,789,819,696,41.37,25
6097,1498,6954,526,787,823,838,60.44,22
6098,1165,5632,2026,791,823,741,52.38,20
6099,2722,7518,1630,790,822,604,41.27,15
6100,3038,403,2883,788,817,647,62.77,11
6101,2208,4412,597,788,816,699,14.80,17
6102,2981,4724,2414,791,823,745,39.41,18
6103,1320,1678,837,790,821,591,64.69,16
6104,2710,1532,1477,787,823,574,18.15,17
6105,1587,5603,2393,787,815,678,14.56,28
6106,1710,4320,1282,788,817,865,35.10,8
6107,3218,2452,502,787,817,595,29.49,27
6108,1254,1023,1980,791,822,593,32.41,28
6109,2580,3697,571,787,823,773,60.73,5
6110,999,226,1065,793,823,635,41.62,20
6111,1161,4769,508,790,818,807,16.04,3
6112,1850,1581,2343,788,820,842,49.91,23
6113,3130,3811,1920,788,821,772,34.95,14
6114,1384,4940,1249,790,822,849,55.20,21
6115,817,6068,1298,789,817,880,14.37,6
6116,1254,2362,2719,793,821,788,33.77,22
6117,2464,318,747,789,821,577,29.10,1
6118,3163,539,1144,789,819,713,26.81,11
6119,2876,1276,414,791,815,855,32.20,7
6120,1655,3638,795,789,821,862,49.00,12
6121,2137,4542,439,787,818,807,58.50,7
6122,3241,2086,2726,792,819,623,22.56,16
6123,1635,167,2121,788,822,674,54.61,17
6124,2263,4084,533,790,815,674,61.10,6
6125,2099,5917,2820,789,815,724,60.20,3
6126,2913,7412,1889,793,818,788,54.09,25
6127,1556,4237,980,787,820,798,35.19,19
6128,3094,3565,538,790,816,624,26.25,13
6129,3208,5779,2890,788,818,604,35.42,5
6130,2920,3817,1039,789,821,628,58.07,26
6131,3053,1222,493,792,816,693,19.32,6
6132,3115,3550,2216,790,823,645,37.50,20
6133,1414,779,2017,787,821,803,30.90,18
6134,2744,2149,967,793,818,870,47.52,6
6135,2834,919,1851,792,818,708,45.32,17
6136,2959,4043,729,792,821,761,23.62,17
6137,3097,1641,2218,793,817,594,60.00,28
6138,1027,5995,1576,788,820,749,41.49,29
6139,2542,932,1567,791,823,655,29.87,20
6140,1320,5300,1627,793,822,878,39.84,21
6141,1108,6879,2688,789,817,885,24.16,5
6142,1660,6399,720,793,823,585,62.54,27
6143,2783,7435,2167,791,823,851,16.72,23
6144,1173,2884,1544,790,816,684,29.26,10
6145,1917,7435,2152,787,818,705,50.31,26
6146,3141,4988,2424,792,819,734,22.08,21
6147,1808,7579,1066,789,818,586,28.29,27
6148,1040,2797,1228,791,819,614,11.72,12
6149,2937,7241,1843,790,816,773,34.45,6
6150,832,3382,2170,790,818,643,51.09,6
6151,1714,5582,2327,789,820,840,40.43,16
6152,2555,4079,1913,788,816,647,22.29,19
6153,2030,2972,456,789,819,634,23.26,26
6154,1333,3667,985,790,818,760,12.69,3
6155,1107,6804,1727,790,823,841,54.78,27
6156,3181,1315,1892,787,818,662,52.15,2
6157,2591,2963,2193,788,816,624,35.81,10
6158,1124,3730,1656,793,816,855,25.19,28
6159,2284,5887,1322,788,821,577,35.08,26
6160,1780,5386,1318,789,822,806,30.28,13
6161,2444,3001,1250,791,816,850,21.17,24
6162,1422,1586,1688,789,816,594,37.90,3
6163,1150,5691,1353,792,821,621,21.61,23
6164,1853,3692,2874,792,821,877,58.90,15
6165,2731,7351,1402,792,818,589,22.32,8
6166,2270,4707,2574,789,818,586,20.80,8
6167,2347,6166,685,792,822,855,40.29,18
6168,1900,1505,956,788,815,861,38.65,2
6169,2867,1307,392,787,820,865,46.52,7
6170,2705,7632,1977,787,823,754,56.45,14
6171,1500,4923,1444,787,815,832,24.34,17
6172,1074,3942,1325,790,815,625,51.13,7
6173,1416,5314,2816,791,817,770,27.54,28
6174,1905,1056,1445,793,819,663,16.52,20
6175,1024,7177,1983,788,815,608,19.39,6
6176,1738,3672,851,793,823,664,31.51,14
6177,1107,2662,1845,793,822,625,38.81,28
6178,2437,6698,506,792,816,801,25.65,9
6179,1024,1116,1412,789,816,751,41.83,26
6180,1037,4725,956,789,819,812,18.04,20
6181,2863,1578,1838,793,823,716,20.55,4
6182,2238,3900,2577,788,821,760,10.34,23
6183,1159,462,2213,791,815,834,56.00,12
6184,2253,2196,801,792,822,655,22.23,3
6185,1909,7431,473,793,819,851,14.85,2
6186,1879,4966,1418,790,818,723,41.54,22
6187,2225,239,1155,790,818,647,15.82,1
6188,1403,5960,1306,790,823,842,62.32,24
6189,2110,4329,2224,792,818,793,15.31,10
6190,1444,7559,1064,789,823,884,13.01,28
6191,2211,5676,2796,790,822,596,58.29,24
6192,2796,6218,2452,792,821,787,34.50,29
6193,2919,4500,723,792,815,661,41.16,29
6194,1341,6599,2186,790,819,665,38.44,23
6195,2445,205,1935,789,816,797,17.29,1
6196,1905,7058,2507,788,815,641,41.57,12
6197,1458,6151,1986,787,820,584,18.36,6
6198,2165,6754,1066,792,816,740,43.51,5
6199,1588,2684,2191,793,820,836,37.26,5
6200,2426,1557,2138,792,819,864,53.25,19
6201,2637,7395,2474,792,816,675,43.26,27
6202,1037,1324,2532,793,822,647,15.75,20
6203,2734,5295,2847,790,817,859,35.09,2
6204,2076,3295,2207,787,815,851,14.35,4
6205,1444,5054,1326,789,821,821,44.10,19
6206,3059,3073,2362,791,820,755,24.24,13
6207,2217,2989,2294,791,815,860,21.56,27
6208,1752,1434,1733,787,818,628,45.39,5
6209,3163,3316,1850,790,816,720,30.58,12
6210,2281,4553,2430,792,823,810,33.48,20
6211,1117,3731,2527,787,820,800,11.55,23
6212,3087,5376,1845,791,823,703,55.62,16
6213,2972,4791,1699,791,816,690,48.84,8
6214,1311,2052,1819,790,816,804,26.68,1
6215,2944,1189,2903,792,817,576,64.75,29
6216,2996,4002,1351,792,816,789,9.18,20
6217,1428,806,2469,792,815,812,38.94,4
6218,2376,5418,1118,790,818,630,41.81,28
6219,1769,6613,1418,793,819,840,62.30,2
6220,1623,6526,2453,793,815,746,44.79,20
6221,2723,4514,1768,788,820,617,22.73,16
6222,2994,2239,1291,790,821,836,19.63,18
6223,2861,7020,413,788,817,586,51.47,24
6224,812,6829,659,790,816,849,53.52,9
6225,2406,6740,2578,793,815,838,36.39,1
6226,2693,4698,678,790,816,743,64.38,16
6227,3199,7136,574,792,822,590,21.80,15
6228,2179,3155,465,791,818,622,35.12,10
6229,2880,6044,1884,792,822,866,36.36,2
6230,1545,5350,738,789,816,708,47.53,3
6231,2083,7002,1916,787,815,888,9.03,27
6232,1476,7205,1789,793,823,678,16.39,22
6233,2137,6096,1555,787,816,725,29.45,27
6234,3194,3205,2405,793,818,759,38.35,15
6235,2160,5160,2930,792,817,737,41.19,24
6236,1422,1732,663,788,823,882,41.18,29
6237,1749,5401,1831,792,819,698,26.12,9
6238,1192,1570,1414,790,819,598,38.61,7
6239,2292,4507,2227,788,816,829,63.02,11
6240,830,2210,1273,789,816,675,19.58,10
6241,1404,5724,2533,790,820,762,64.47,29
6242,2272,7578,579,793,821,603,60.57,26
6243,1919,446,1677,791,821,583,37.09,16
6244,1080,669,623,790,819,636,50.86,25
6245,2035,1769,757,789,815,828,16.25,17
6246,2704,5649,2792,788,817,582,17.48,28
6247,3239,1053,2042,788,816,829,31.41,19
6248,3203,5230,2483,790,815,797,58.61,19
6249,3138,4515,2686,787,820,608,17.18,2
6250,2414,4022,1369,787,819,712,55.86,10
6251,2230,5476,1464,788,820,654,41.96,28
6252,1544,981,925,793,822,640,52.38,1
6253,3217,939,549,787,823,615,62.04,1
6254,1351,7081,2685,793,823,824,47.56,18
6255,1493,2970,1466,787,822,801,36.27,2
6256,2939,1611,682,790,822,731,40.99,2
6257,2913,922,1811,789,821,889,55.27,2
6258,955,4923,1843,789,818,856,30.70,7
6259,848,4507,1439,787,816,765,22.73,16
6260,2233,6864,2037,791,821,597,36.64,25
6261,2360,1310,2239,790,822,753,61.59,24
6262,2629,2371,1237,788,816,858,22.49,29
6263,3042,3454,975,790,820,848,22.19,13
6264,2521,4804,2299,792,822,784,16.96,14
6265,1737,1692,2451,788,815,663,55.27,5
6266,1628,873,1797,793,822,768,17.54,4
6267,1652,3519,2494,788,823,687,32.26,24
6268,1239,1599,1115,789,815,680,57.19,13
6269,1882,2083,1135,790,822,801,21.58,14
6270,3144,2268,732,787,822,655,54.16,22
6271,2630,4785,1445,789,818,794,19.76,15
6272,3078,5176,1715,793,818,810,18.66,19
6273,2656,7471,2886,788,818,811,50.57,6
6274,1378,6332,1608,792,817,820,63.02,10
6275,3157,6364,1520,789,820,639,21.51,10
6276,2823,3629,2401,791,820,881,41.10,16
6277,2800,3330,2905,790,821,852,20.37,20
6278,1432,5605,2751,788,819,658,25.65,17
6279,2871,471,994,791,819,774,35.98,13
6280,2341,7470,721,787,815,619,62.55,29
6281,1839,1193,2914,788,815,675,64.96,20
6282,2884,5493,1549,788,815,790,13.97,14
6283,2831,6851,2874,789,822,757,60.10,1
6284,3056,4509,530,788,823,806,63.02,15
6285,1774,4198,1835,788,822,714,21.92,9
6286,2265,7536,1313,793,822,883,28.82,16
6287,2089,2052,2451,789,818,880,25.70,8
6288,2767,4540,1435,788,819,727,10.62,9
6289,945,2673,1974,792,816,806,63.60,6
6290,2901,5595,1851,792,823,781,33.43,22
6291,1969,5441,1257,791,819,811,63.85,16
6292,3141,2416,2153,793,823,721,18.83,17
6293,2069,2854,2867,792,816,843,28.18,28
6294,2761,5945,941,787,822,846,43.06,1
6295,1302,4844,2456,787,819,606,15.90,22
6296,1170,4512,865,787,817,838,10.75,24
6297,2043,3441,1150,788,820,578,48.40,29
6298,2979,1297,903,789,823,704,25.24,2
6299,1134,1314,2351,787,821,638,30.00,9
6300,1135,706,1108,792,815,603,30.17,6
6301,3137,4104,1468,793,822,878,36.81,20
6302,1655,2127,2091,787,823,811,61.84,28
6303,1594,3624,2277,791,818,853,52.84,10
6304,2179,6278,1290,788,819,587,50.56,21
6305,1237,4579,474,789,818,608,30.51,21
6306,1627,2151,1442,793,823,643,15.57,26
6307,2176,4154,2314,791,819,677,29.86,2
6308,970,7316,662,793,820,596,37.18,26
6309,1774,790,2315,788,816,806,22.16,21
6310,2477,2561,1232,793,822,762,13.99,14
6311,2238,2007,891,791,817,787,40.94,8
6312,956,2264,1935,793,816,574,41.56,12
6313,1941,5320,487,793,821,643,39.03,2
6314,3097,283,576,789,823,675,49.87,20
6315,1733,6662,1754,790,822,664,59.59,15
6316,2487,6067,1380,789,817,605,51.18,15
6317,1837,207,1603,793,817,879,32.93,15
6318,1008,437,2917,790,818,739,11.59,4
6319,2652,4785,2700,790,817,832,34.63,7
6320,1588,3543,539,787,816,613,49.98,11
6321,2128,7340,2833,787,815,586,24.74,9
6322,2209,6033,2791,788,821,588,15.40,2
6323,1930,7068,1549,793,819,776,52.36,15
6324,2854,7605,1978,791,823,810,51.89,26
6325,1281,7618,471,793,819,698,14.83,15
6326,1785,4372,993,787,821,709,11.81,14
6327,1589,4498,2818,792,822,772,58.41,4
6328,1240,3127,2527,792,816,610,47.17,28
6329,989,6915,982,790,819,804,33.41,17
6330,1859,5259,1520,789,823,645,16.68,1
6331,2076,4365,2786,792,819,801,31.39,19
