FullDate,SubCategory,Brand,SalesChannel,Category,ReturnAmt,ReturnQty,ReturnRate_Value,ReasonName
2021-04-22,Trailer Hitches,BAK,InStore,Towing,3323262.18,25964,2092.400444,"Defective "
2021-09-20,LED Light Bars,Husky Liners,MobileApp,Lighting,5814769.59,25942,3753.994818,"Better Price Found "
2021-11-30,LED Light Bars,MagnaFlow,MobileApp,Lighting,3651336.50,25942,2357.287586,"Defective "
2019-01-05,Lift Kits,Flowmaster,InStore,Suspension,2938345.88,25964,1850.047781,"Late Delivery "
2019-10-12,Floor Mats,Westin,MobileApp,Interior,14116728.43,12971,9113.719504,"Damaged "
2019-11-01,Lift Kits,Westin,MobileApp,Suspension,14413894.04,12971,9305.568931,"Better Price Found "
2022-01-27,LED Light Bars,Putco,MobileApp,Lighting,5943701.33,25942,3837.232760,"Warranty Claim "
2024-05-25,Tonneau Covers,CURT,MobileApp,Exterior,1164017.54,12971,751.480452,"Defective "
2025-07-30,Lift Kits,CURT,Web,Suspension,1198786.35,12911,769.654277,"Late Delivery "
2020-07-16,Cold Air Intakes,CURT,InStore,Performance,835521.52,25964,526.058299,"Wrong Item "
2021-10-30,Lift Kits,Flowmaster,InStore,Suspension,2667151.90,12982,1679.297398,"Defective "
2019-09-12,Trailer Hitches,K&N,Marketplace,Towing,7277702.04,13324,9285.931107,"Warranty Claim "
2021-12-02,Tonneau Covers,Flowmaster,MobileApp,Exterior,8030605.52,12971,5184.533133,"Defective "
2025-06-11,Trailer Hitches,Flowmaster,Web,Towing,13807927.17,25822,8865.142869,"Defective "
2019-08-02,Trailer Hitches,TruXedo,InStore,Towing,12317581.24,12982,7755.443256,"Other "
2025-02-17,Running Boards,Tyger Auto,InStore,Exterior,1810599.54,25964,1139.991180,"Defective "
2019-09-05,Exhaust,TruXedo,Marketplace,Performance,1269044.38,13324,1619.225222,"Other "
2022-12-29,Trailer Hitches,Westin,Marketplace,Towing,3261515.34,13324,4161.504997,"Other "
2020-07-22,Tonneau Covers,Westin,MobileApp,Exterior,11431082.88,25942,7379.873174,"Warranty Claim "
2022-08-07,Exhaust,Tyger Auto,InStore,Performance,15384708.56,25964,9686.581516,"Other "
2023-11-22,Tonneau Covers,MagnaFlow,InStore,Exterior,7586291.34,12982,4776.507623,"Changed Mind "
2019-07-21,Running Boards,TruXedo,Web,Exterior,4037011.48,12911,2591.889414,"Late Delivery "
2019-09-22,Running Boards,K&N,Web,Exterior,10838784.50,25822,6958.854318,"Defective "
2022-12-16,LED Light Bars,Flowmaster,MobileApp,Lighting,10721828.60,12971,6921.980328,"Ordered by Mistake "
2019-01-07,Trailer Hitches,Rough Country,Web,Towing,7311628.41,12911,4694.302535,"Other "
2021-01-14,NULL,WeatherTech,Web,Lighting,7514976.66,12911,4824.858949,"Defective "
2022-01-28,Trailer Hitches,TruXedo,Web,Towing,13968410.90,25822,8968.178793,"Defective "
2019-11-11,LED Light Bars,TruXedo,InStore,Lighting,4803859.28,25964,3024.620499,"Damaged "
2020-03-12,NULL,Husky Liners,InStore,Towing,5001185.68,12982,3148.862055,"Damaged "
2024-11-03,LED Light Bars,Husky Liners,InStore,Lighting,12621100.40,12982,7946.546349,"Defective "
2025-07-05,Exhaust,Westin,MobileApp,Performance,12622209.81,12971,8148.861867,"Warranty Claim "
2020-07-19,LED Light Bars,BAK,Web,Lighting,786925.45,25822,505.225857,"Defective "
2020-02-26,Floor Mats,Westin,InStore,Interior,9299006.60,25964,5854.874975,"Defective "
2022-10-26,Tonneau Covers,K&N,Marketplace,Exterior,1607673.84,6662,2051.297134,"Changed Mind "
2025-03-25,Cold Air Intakes,Westin,Marketplace,Performance,7286495.88,6662,9297.151495,"Missing Parts "
2022-03-15,Trailer Hitches,Westin,MobileApp,Towing,7297225.18,12971,4711.064544,"Better Price Found "
2024-10-11,Running Boards,K&N,MobileApp,Exterior,9708663.79,25942,6267.883522,"Better Price Found "
2022-03-25,LED Light Bars,TruXedo,Web,Lighting,8912592.41,25822,5722.174804,"Changed Mind "
2019-09-16,Lift Kits,Flowmaster,Marketplace,Suspension,1752705.58,13324,2236.349445,"Changed Mind "
2020-11-14,Lift Kits,Husky Liners,Marketplace,Suspension,6495516.62,6662,8287.906906,"Defective "
2020-04-12,Running Boards,Flowmaster,Web,Exterior,3248020.27,12911,2085.330843,"Damaged "
2022-01-04,Running Boards,MagnaFlow,Web,Exterior,9830048.07,12911,6311.211904,"Late Delivery "
2020-05-07,Running Boards,Husky Liners,InStore,Exterior,14551913.26,12982,9162.233217,"Wrong Item "
2024-02-23,Floor Mats,Westin,InStore,Interior,7080252.98,12982,4457.893572,"Ordered by Mistake "
2021-10-19,Exhaust,Flowmaster,Marketplace,Performance,5853233.20,13324,7468.389747,"Warranty Claim "
2023-05-05,Tonneau Covers,CURT,Marketplace,Exterior,863661.68,13324,1101.979925,"Missing Parts "
2019-04-19,LED Light Bars,BAK,MobileApp,Lighting,10262525.49,25942,6625.455328,"Ordered by Mistake "
2020-01-09,Running Boards,MagnaFlow,MobileApp,Exterior,11212521.53,25942,7238.770441,"Warranty Claim "
2023-10-19,Cold Air Intakes,MagnaFlow,MobileApp,Performance,12810289.31,25942,8270.285511,"Missing Parts "
2019-05-15,Trailer Hitches,Putco,Web,Towing,1067739.70,25822,685.518002,"Damaged "
2021-08-23,LED Light Bars,Tyger Auto,Web,Lighting,15070622.97,12911,9675.835561,"Not as Described "
2025-08-15,Cold Air Intakes,MagnaFlow,Web,Performance,10029006.58,25822,6438.949912,"Damaged "
2020-03-17,Floor Mats,K&N,InStore,Interior,8309388.74,12982,5231.787441,"Late Delivery "
2024-02-12,NULL,WeatherTech,InStore,Interior,8852815.26,12982,5573.942076,"Defective "
2022-03-16,Cold Air Intakes,Flowmaster,MobileApp,Performance,9807632.52,12971,6331.777537,"Not as Described "
2024-01-14,Tonneau Covers,CURT,MobileApp,Exterior,773071.60,25942,499.086657,"Defective "
2023-02-03,Exhaust,Husky Liners,InStore,Performance,8809065.92,25964,5546.396342,"Changed Mind "
2021-09-18,Cold Air Intakes,Husky Liners,Marketplace,Performance,2222576.44,13324,2835.877951,"Wrong Item "
2022-04-01,Floor Mats,CURT,MobileApp,Interior,7460919.20,25942,4816.745005,"Damaged "
2019-04-13,Floor Mats,CURT,Web,Interior,3294370.76,25822,2115.089314,"Damaged "
2023-10-21,Trailer Hitches,TruXedo,Web,Towing,4683594.36,25822,3007.017213,"Missing Parts "
2021-06-09,LED Light Bars,Husky Liners,InStore,Lighting,5615493.92,25964,3535.645497,"Wrong Item "
2021-10-15,Lift Kits,WeatherTech,InStore,Suspension,15134805.06,12982,9529.236080,"Ordered by Mistake "
2020-04-10,Tonneau Covers,CURT,Marketplace,Exterior,3435460.16,6662,4383.448713,"Other "
2022-09-26,Tonneau Covers,Rough Country,Marketplace,Exterior,3222009.68,13324,4111.097976,"Late Delivery "
2023-09-27,Floor Mats,Westin,InStore,Interior,13591504.90,25964,8557.536668,"Late Delivery "
2025-02-06,Tonneau Covers,TruXedo,Marketplace,Exterior,5442187.80,13324,6943.919134,"Late Delivery "
2020-10-21,Exhaust,Westin,MobileApp,Performance,3126270.42,12971,2018.306227,"Wrong Item "
2025-03-30,Cold Air Intakes,Westin,MobileApp,Performance,9709442.05,25942,6268.385948,"Not as Described "
2025-02-08,Tonneau Covers,BAK,Web,Exterior,9719400.80,12911,6240.172695,"Late Delivery "
2021-09-13,Tonneau Covers,Rough Country,InStore,Exterior,6807111.70,12982,4285.917122,"Late Delivery "
2023-06-24,Running Boards,WeatherTech,InStore,Exterior,2046352.66,25964,1288.427132,"Changed Mind "
2023-04-29,Floor Mats,TruXedo,Marketplace,Interior,3002963.12,13324,3831.607061,"Warranty Claim "
2020-07-31,LED Light Bars,K&N,MobileApp,Lighting,8434522.46,25942,5445.300981,"Late Delivery "
2020-04-06,Lift Kits,Westin,InStore,Suspension,4894603.46,12982,3081.755313,"Wrong Item "
2023-10-14,LED Light Bars,WeatherTech,InStore,Lighting,1708561.02,25964,1075.745196,"Warranty Claim "
2025-06-19,Tonneau Covers,Putco,Marketplace,Exterior,7018683.48,6662,8955.438118,"Not as Described "
2019-07-09,Cold Air Intakes,Westin,MobileApp,Performance,3877421.03,25942,2503.247305,"Changed Mind "
2021-05-12,Running Boards,Westin,Web,Exterior,13639955.06,25822,8757.299213,"Missing Parts "
2020-09-07,Tonneau Covers,WeatherTech,InStore,Exterior,5759723.94,12982,3626.456233,"Missing Parts "
2020-12-16,Exhaust,TruXedo,InStore,Performance,4048566.52,25964,2549.069781,"Damaged "
2021-10-08,Lift Kits,Westin,InStore,Suspension,583151.44,25964,367.159897,"Better Price Found "
2020-07-03,LED Light Bars,TruXedo,Marketplace,Lighting,478464.84,13324,610.490631,"Ordered by Mistake "
2019-05-09,Tonneau Covers,Flowmaster,MobileApp,Exterior,3032360.38,12971,1957.678060,"Defective "
2021-09-27,Trailer Hitches,CURT,MobileApp,Towing,10830525.58,25942,6992.154762,"Wrong Item "
2024-05-21,Running Boards,CURT,Web,Exterior,4738466.11,12911,3042.246668,"Other "
2019-06-03,Floor Mats,Putco,InStore,Interior,8193978.76,12982,5159.122528,"Other "
2019-09-15,Floor Mats,BAK,InStore,Interior,13753779.90,25964,8659.708962,"Warranty Claim "
2024-03-25,Cold Air Intakes,Rough Country,Marketplace,Performance,6320306.02,13324,8064.348120,"Late Delivery "
2023-03-20,Running Boards,Westin,MobileApp,Exterior,13680383.99,25942,8832.016588,"Defective "
2024-02-23,Lift Kits,Flowmaster,MobileApp,Suspension,6876964.78,12971,4439.745384,"Damaged "
2019-04-29,Floor Mats,Husky Liners,Web,Interior,9981106.77,12911,6408.196609,"Late Delivery "
2021-01-03,Running Boards,Tyger Auto,Web,Exterior,10968023.61,25822,7041.830123,"Better Price Found "
2023-09-28,Floor Mats,Westin,Web,Interior,722370.45,12911,463.779397,"Late Delivery "
2024-03-04,LED Light Bars,TruXedo,Web,Lighting,5855138.50,12911,3759.187504,"Wrong Item "
2024-09-09,LED Light Bars,Putco,Web,Lighting,14402607.83,25822,9246.947591,"Late Delivery "
2019-09-28,Exhaust,WeatherTech,InStore,Performance,7393638.46,25964,4655.208783,"Changed Mind "
2021-06-03,Cold Air Intakes,Rough Country,InStore,Performance,4601469.90,25964,2897.191220,"Warranty Claim "
2023-06-06,Tonneau Covers,MagnaFlow,InStore,Exterior,11548917.02,25964,7271.473467,"Ordered by Mistake "
2023-10-26,Cold Air Intakes,BAK,InStore,Performance,581204.14,25964,365.933826,"Not as Described "
2022-03-05,Trailer Hitches,Husky Liners,MobileApp,Towing,11086832.54,25942,7157.626032,"Not as Described "
2023-07-23,Floor Mats,TruXedo,MobileApp,Interior,2939358.31,25942,1897.636158,"Damaged "
2024-11-18,Floor Mats,TruXedo,Web,Interior,14805689.25,12911,9505.739349,"Warranty Claim "
2019-05-22,Tonneau Covers,CURT,MobileApp,Exterior,7451320.66,25942,4810.548325,"Wrong Item "
2025-03-20,Lift Kits,CURT,MobileApp,Suspension,750242.64,25942,484.348346,"Missing Parts "
2023-09-28,Floor Mats,WeatherTech,Web,Interior,4959889.76,25822,3184.408042,"Missing Parts "
2025-06-14,Trailer Hitches,MagnaFlow,Web,Towing,7881003.51,25822,5059.860373,"Missing Parts "
2022-07-28,Trailer Hitches,Tyger Auto,InStore,Towing,9325489.88,12982,5871.549504,"Ordered by Mistake "
2023-02-11,Exhaust,Putco,InStore,Performance,10086364.90,25964,6350.615037,"Better Price Found "
2024-07-02,Tonneau Covers,Rough Country,InStore,Exterior,9836850.86,25964,6193.514868,"Defective "
2022-10-18,Floor Mats,CURT,MobileApp,Interior,3080093.66,25942,1988.494594,"Damaged "
2024-11-21,Exhaust,Westin,Web,Performance,3555947.62,12911,2283.030366,"Changed Mind "
2020-08-22,Exhaust,Husky Liners,Marketplace,Performance,3473433.56,6662,4431.900538,"Other "
2020-11-08,Tonneau Covers,WeatherTech,Marketplace,Exterior,7672958.50,13324,9790.255876,"Better Price Found "
2022-04-19,Floor Mats,Flowmaster,Marketplace,Interior,1010358.92,13324,1289.157272,"Wrong Item "
2019-06-30,Cold Air Intakes,BAK,MobileApp,Performance,9681294.98,25942,6250.214338,"Better Price Found "
2025-04-29,Floor Mats,WeatherTech,MobileApp,Interior,12154734.97,25942,7847.061282,"Other "
2022-11-05,Cold Air Intakes,CURT,Web,Performance,2125667.04,12911,1364.742573,"Missing Parts "
2022-11-17,Running Boards,Flowmaster,Web,Exterior,14514675.31,25822,9318.898705,"Better Price Found "
2020-07-23,Floor Mats,MagnaFlow,InStore,Interior,4375583.10,12982,2754.967444,"Wrong Item "
2019-12-30,Running Boards,MagnaFlow,MobileApp,Exterior,941175.76,12971,607.614373,"Other "
2023-07-30,Floor Mats,Westin,MobileApp,Interior,4586026.76,12971,2960.721337,"Missing Parts "
2020-02-15,Trailer Hitches,BAK,Web,Towing,12972714.58,12911,8328.908559,"Better Price Found "
2021-11-03,Floor Mats,WeatherTech,Web,Interior,11504088.33,25822,7386.001556,"Damaged "
2025-06-01,Exhaust,BAK,Web,Performance,14620029.07,25822,9386.539346,"Damaged "
2024-02-04,Floor Mats,CURT,MobileApp,Interior,2988518.40,25942,1929.373827,"Damaged "
2023-09-26,Lift Kits,Westin,Web,Suspension,1420210.00,12911,911.815692,"Wrong Item "
2021-11-26,Lift Kits,BAK,InStore,Suspension,7344306.86,25964,4624.148243,"Other "
2021-08-20,Floor Mats,TruXedo,MobileApp,Interior,13214206.25,12971,8531.053366,"Damaged "
2021-10-28,Cold Air Intakes,Tyger Auto,InStore,Performance,15460653.26,25964,9734.398086,"Warranty Claim "
2022-10-09,Lift Kits,Westin,InStore,Suspension,6729609.16,25964,4237.119661,"Warranty Claim "
2021-08-05,NULL,CURT,MobileApp,Exterior,471755.27,25942,304.557591,"Changed Mind "
2025-01-06,Exhaust,Westin,MobileApp,Performance,11772090.47,25942,7600.026815,"Damaged "
2019-05-22,Floor Mats,WeatherTech,Web,Interior,11665088.50,25822,7489.369084,"Not as Described "
2021-03-05,Cold Air Intakes,TruXedo,Web,Performance,4029910.43,25822,2587.330315,"Defective "
2022-09-10,Lift Kits,CURT,InStore,Suspension,4189680.86,12982,2637.918797,"Better Price Found "
2022-11-04,Floor Mats,CURT,InStore,Interior,15287083.92,12982,9625.114591,"Other "
2024-02-07,Cold Air Intakes,TruXedo,InStore,Performance,10250327.56,25964,6453.849888,"Better Price Found "
2024-05-27,LED Light Bars,CURT,InStore,Lighting,10662376.24,25964,6713.285814,"Missing Parts "
2025-03-02,Floor Mats,CURT,InStore,Interior,730237.50,25964,459.768854,"Other "
2025-07-22,Running Boards,MagnaFlow,MobileApp,Exterior,3858223.95,25942,2490.853592,"Defective "
2020-08-22,Floor Mats,WeatherTech,Web,Interior,10151790.19,12911,6517.781114,"Late Delivery "
2021-05-19,Tonneau Covers,Tyger Auto,Web,Exterior,13795403.50,25822,8857.102253,"Defective "
2022-09-16,Tonneau Covers,Flowmaster,Marketplace,Exterior,4095797.60,6662,5226.001757,"Damaged "
2019-05-08,Tonneau Covers,Rough Country,MobileApp,Exterior,5360654.88,12971,3460.819404,"Wrong Item "
2025-01-10,LED Light Bars,Putco,MobileApp,Lighting,11463899.51,25942,7401.059548,"Not as Described "
2025-02-21,Running Boards,BAK,MobileApp,Exterior,12219200.84,12971,7888.680269,"Late Delivery "
2024-03-09,Exhaust,CURT,Web,Performance,8363229.36,25822,5369.465481,"Other "
2023-03-02,Tonneau Covers,Putco,InStore,Exterior,7859951.90,12982,4948.811055,"Better Price Found "
2024-09-04,Trailer Hitches,Putco,InStore,Towing,4814893.98,12982,3031.568288,"Wrong Item "
2025-07-22,LED Light Bars,BAK,MobileApp,Lighting,13519543.59,12971,8728.178401,"Changed Mind "
2021-04-20,Floor Mats,Putco,Web,Interior,3220261.62,25822,2067.508810,"Missing Parts "
2021-06-20,Trailer Hitches,MagnaFlow,Web,Towing,1834653.10,25822,1177.901953,"Not as Described "
2022-07-24,NULL,Husky Liners,Web,Performance,10690695.33,12911,6863.776121,"Better Price Found "
2020-05-14,Tonneau Covers,MagnaFlow,InStore,Exterior,11499585.42,12982,7240.413079,"Late Delivery "
2019-12-08,Floor Mats,TruXedo,MobileApp,Interior,10081969.17,25942,6508.888630,"Damaged "
2020-08-07,Floor Mats,Westin,MobileApp,Interior,12834674.79,25942,8286.028736,"Changed Mind "
2020-12-31,Tonneau Covers,BAK,MobileApp,Exterior,4232437.30,25942,2732.444917,"Wrong Item "
2021-01-15,Lift Kits,K&N,MobileApp,Suspension,4409750.87,12971,2846.918032,"Changed Mind "
2021-06-30,Floor Mats,CURT,Web,Interior,5899294.12,25822,3787.536887,"Damaged "
2022-04-27,Exhaust,BAK,Web,Performance,11995351.88,12911,7701.409102,"Better Price Found "
2022-01-13,Trailer Hitches,K&N,InStore,Towing,13661607.70,25964,8601.675102,"Ordered by Mistake "
2022-02-20,Lift Kits,Flowmaster,Marketplace,Suspension,7974080.90,13324,10174.470924,"Wrong Item "
2022-05-28,Exhaust,Westin,Marketplace,Performance,4401716.64,13324,5616.337077,"Warranty Claim "
2021-08-31,Running Boards,TruXedo,MobileApp,Exterior,12985916.65,12971,8383.670111,"Defective "
2022-11-18,Exhaust,Rough Country,MobileApp,Performance,2074322.32,25942,1339.170989,"Warranty Claim "
2023-05-28,Cold Air Intakes,CURT,Web,Performance,13425374.24,25822,8619.531093,"Other "
2024-02-29,Cold Air Intakes,Westin,Web,Performance,6164615.17,25822,3957.881912,"Changed Mind "
2024-06-29,Cold Air Intakes,Westin,Web,Performance,13323635.56,12911,8554.211498,"Damaged "
2025-03-13,Floor Mats,CURT,Web,Interior,5252323.91,25822,3372.160500,"Not as Described "
2019-09-27,Tonneau Covers,Flowmaster,InStore,Exterior,1994684.30,12982,1255.895443,"Better Price Found "
2025-01-08,LED Light Bars,CURT,InStore,Lighting,2627426.98,25964,1654.285650,"Other "
2020-01-19,Running Boards,Westin,Marketplace,Exterior,1834448.32,6662,2340.648501,"Missing Parts "
2020-08-26,LED Light Bars,Westin,MobileApp,Lighting,13118869.40,12971,8469.504108,"Late Delivery "
2021-03-08,Cold Air Intakes,Westin,MobileApp,Performance,8888637.17,12971,5738.476303,"Other "
2025-01-22,Tonneau Covers,Westin,MobileApp,Exterior,2087293.32,25942,1347.545064,"Damaged "
2022-12-22,Tonneau Covers,Putco,Web,Exterior,10650542.12,25822,6837.996441,"Missing Parts "
2023-08-17,Cold Air Intakes,CURT,Web,Performance,14800783.07,12911,9502.589415,"Not as Described "
2025-08-22,Running Boards,BAK,Web,Exterior,14226760.01,12911,9134.047468,"Late Delivery "
2019-11-19,Floor Mats,Flowmaster,InStore,Interior,5402589.12,25964,3401.595500,"Ordered by Mistake "
2023-01-14,Running Boards,BAK,InStore,Exterior,12545025.88,12982,7898.647913,"Wrong Item "
2024-05-14,Floor Mats,WeatherTech,InStore,Interior,3414655.46,12982,2149.943931,"Ordered by Mistake "
2019-03-07,Cold Air Intakes,Rough Country,Marketplace,Performance,5103425.10,13324,6511.677212,"Missing Parts "
2025-04-02,Trailer Hitches,Westin,Marketplace,Towing,4169745.80,6662,5320.355456,"Other "
2019-04-18,Cold Air Intakes,CURT,MobileApp,Performance,11119908.59,25942,7178.979770,"Changed Mind "
2020-09-05,Floor Mats,Husky Liners,MobileApp,Interior,8963350.13,25942,5786.710829,"Late Delivery "
2024-11-28,LED Light Bars,Westin,MobileApp,Lighting,4613006.44,25942,2978.139366,"Better Price Found "
2020-01-10,Exhaust,WeatherTech,Web,Performance,6315673.87,25822,4054.866629,"Ordered by Mistake "
2020-07-23,Floor Mats,CURT,InStore,Interior,9180610.76,12982,5780.330069,"Damaged "
2023-08-31,Lift Kits,Putco,InStore,Suspension,6954457.40,25964,4378.689571,"Wrong Item "
2022-12-03,Running Boards,Westin,MobileApp,Exterior,2929370.64,12971,1891.188181,"Missing Parts "
2023-07-05,Cold Air Intakes,Westin,MobileApp,Performance,1881184.13,25942,1214.481465,"Better Price Found "
2023-11-24,Cold Air Intakes,Flowmaster,MobileApp,Performance,5814899.30,12971,3754.078554,"Changed Mind "
2022-05-16,Trailer Hitches,MagnaFlow,Web,Towing,14056076.59,25822,9024.463033,"Not as Described "
2022-12-25,Running Boards,Westin,Web,Exterior,3628249.22,12911,2329.450421,"Not as Described "
2020-07-31,NULL,MagnaFlow,InStore,Towing,10185417.56,25964,6412.980965,"Better Price Found "
2023-02-08,Exhaust,Putco,InStore,Performance,6736229.98,12982,4241.288291,"Ordered by Mistake "
2020-02-26,Cold Air Intakes,Flowmaster,MobileApp,Performance,3982875.26,12971,2571.328262,"Wrong Item "
2020-09-20,Running Boards,CURT,Web,Exterior,1023325.86,12911,657.002870,"Defective "
2022-01-09,Cold Air Intakes,Husky Liners,Web,Performance,507402.30,25822,325.762748,"Not as Described "
2024-10-05,Exhaust,CURT,Web,Performance,11243802.57,25822,7218.889388,"Damaged "
2019-01-20,Floor Mats,Westin,InStore,Interior,8468418.24,25964,5331.916319,"Warranty Claim "
